Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/input__phone""), ""1 (231) 231-2312"")",Chrome 92.0.4515.159,,,2021-08-31 08:29:39,2021-08-31 08:29:40,0.928s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/select_MonthJanuaryFebruaryMarchAprilMayJun_aa9ebb""), ""March"", true)",Chrome 92.0.4515.159,,,2021-08-31 08:29:40,2021-08-31 08:29:41,1.340s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/select_Day123456789101112131415161718192021_40ab5b""), ""9"", true)",Chrome 92.0.4515.159,,,2021-08-31 08:29:41,2021-08-31 08:29:43,1.680s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/select_Year20212020201920182017201620152014_f874ed""), ""1990"", true)",Chrome 92.0.4515.159,,,2021-08-31 08:29:43,2021-08-31 08:29:47,3.719s,PASSED
"setText(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/input__fullAddress""), ""9"")",Chrome 92.0.4515.159,,,2021-08-31 08:29:47,2021-08-31 08:29:48,0.735s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-31 08:29:48,2021-08-31 08:29:53,5.003s,PASSED
"click(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/p_95 Wall Street, New York, NY, USA""))",Chrome 92.0.4515.159,,,2021-08-31 08:29:53,2021-08-31 08:29:53,0.426s,PASSED
"setText(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/input__unitNumber""), ""123"")",Chrome 92.0.4515.159,,,2021-08-31 08:29:53,2021-08-31 08:29:54,1.071s,PASSED
"click(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/button_Contractor  Freelancer""))",Chrome 92.0.4515.159,,,2021-08-31 08:29:54,2021-08-31 08:29:55,0.535s,PASSED
"setText(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/input__employer""), ""Starbucks"")",Chrome 92.0.4515.159,,,2021-08-31 08:29:55,2021-08-31 08:29:55,0.789s,PASSED
"setText(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/input__employmentStatement""), ""Senior Barista"")",Chrome 92.0.4515.159,,,2021-08-31 08:29:55,2021-08-31 08:29:56,0.920s,PASSED
"setText(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/input__declaredMonthlyIncome""), ""1000"")",Chrome 92.0.4515.159,,,2021-08-31 08:29:56,2021-08-31 08:29:57,0.739s,PASSED
"setText(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/input__workEmail""), ""katy@starbucks.com"")",Chrome 92.0.4515.159,,,2021-08-31 08:29:57,2021-08-31 08:29:58,0.936s,PASSED
"setText(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/input__employerEmail""), ""recruitmenthr@starbucks.com"")",Chrome 92.0.4515.159,,,2021-08-31 08:29:58,2021-08-31 08:29:59,0.979s,PASSED
"setText(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/input__employerPhone""), ""1 (231) 231-2312"")",Chrome 92.0.4515.159,,,2021-08-31 08:29:59,2021-08-31 08:30:00,0.934s,PASSED
"click(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/button_650-700""))",Chrome 92.0.4515.159,,,2021-08-31 08:30:00,2021-08-31 08:30:01,0.536s,PASSED
"click(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/label_Yes""))",Chrome 92.0.4515.159,,,2021-08-31 08:30:01,2021-08-31 08:30:01,0.440s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/input_No_ssn""), ""nwr9I1qT+J0GbQ++JlYjHw=="")",Chrome 92.0.4515.159,,,2021-08-31 08:30:01,2021-08-31 08:30:02,0.638s,PASSED
"click(findTestObject(""Object Repository/Actions_Addcosigner/Page_addcosigner/button_Save""))",Chrome 92.0.4515.159,,,2021-08-31 08:30:02,2021-08-31 08:30:02,0.474s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-08-31 08:30:02,2021-08-31 08:30:03,0.797s,PASSED
