Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__lastName""), ""Alonzo"")",Chrome 92.0.4515.159,,,2021-08-30 14:52:50,2021-08-30 14:52:51,0.915s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__email_1""), ""beaalonzoyum@gmail.com"")",Chrome 92.0.4515.159,,,2021-08-30 14:52:51,2021-08-30 14:52:52,0.860s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__phone""), ""1 (231) 231-2312"")",Chrome 92.0.4515.159,,,2021-08-30 14:52:52,2021-08-30 14:52:53,0.947s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/select_MonthJanuaryFebruaryMarchAprilMayJun_aa9ebb""), ""June"", true)",Chrome 92.0.4515.159,,,2021-08-30 14:52:53,2021-08-30 14:52:54,1.455s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/select_Day123456789101112131415161718192021_71ec95""), ""15"", true)",Chrome 92.0.4515.159,,,2021-08-30 14:52:54,2021-08-30 14:52:56,1.763s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/select_Year20212020201920182017201620152014_f874ed""), ""1967"", true)",Chrome 92.0.4515.159,,,2021-08-30 14:52:56,2021-08-30 14:53:00,3.872s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__fullAddress""), ""32"")",Chrome 92.0.4515.159,,,2021-08-30 14:53:00,2021-08-30 14:53:00,0.748s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-30 14:53:00,2021-08-30 14:53:05,5.004s,PASSED
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/p_300 Vesey Street, New York, NY, USA""))",Chrome 92.0.4515.159,,,2021-08-30 14:53:05,2021-08-30 14:53:06,0.412s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__unitNumber""), ""121"")",Chrome 92.0.4515.159,,,2021-08-30 14:53:06,2021-08-30 14:53:07,1.063s,PASSED
"click(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/button_Employed""))",Chrome 92.0.4515.159,,,2021-08-30 14:53:07,2021-08-30 14:53:07,0.541s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__employer""), ""GMA Network"")",Chrome 92.0.4515.159,,,2021-08-30 14:53:07,2021-08-30 14:53:08,0.830s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__employmentStatement""), ""Test"")",Chrome 92.0.4515.159,,,2021-08-30 14:53:08,2021-08-30 14:53:09,0.790s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__declaredMonthlyIncome""), ""2000"")",Chrome 92.0.4515.159,,,2021-08-30 14:53:09,2021-08-30 14:53:10,0.873s,PASSED
"setText(findTestObject(""Object Repository/Actions_AddMember/Page_Poplar Homes/input__workEmail""), ""beaalonzo@gmanetwork.com"")",Chrome 92.0.4515.159,,,2021-08-30 14:53:10,2021-08-30 14:53:11,0.982s,PASSED
"click(findTestObject(""Actions_AddMember/Page_Poplar Homes/button_Save""))",Chrome 92.0.4515.159,,,2021-08-30 14:53:11,2021-08-30 14:53:11,0.535s,PASSED
delay(20),Chrome 92.0.4515.159,,,2021-08-30 14:53:11,2021-08-30 14:53:31,20.015s,PASSED
